,year,workstat,prestige,divorce,widowed,educ,reg16,babies,preteen,teens,income,region,attend,owngun,tvhours,vhappy,mothfath16,black,female,blackfemale,occattend,regattend,unem10,happy
16736,2006,school,44.0,no,iap,11.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,lt once a year,yes,1.0,0,1.0,0,0,0,0.0,0.0,0.0,1
16737,2006,keeping house,43.87754099367439,yes,iap,13.0,south atlantic,2.0,0.0,0.0,$25000 or more,south atlantic,never,iap,1.0,1,1.0,0,1,0,0.0,0.0,1.0,2
16738,2006,working fulltime,40.0,yes,iap,14.0,south atlantic,0.0,0.0,0.0,$20000 - 24999,south atlantic,never,yes,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,1.0,1
16739,2006,working fulltime,61.0,no,iap,16.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,lt once a year,yes,2.9040189927081568,0,0.0,0,0,0,0.0,0.0,0.0,1
16740,2006,retired,38.0,yes,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,more thn once wk,iap,4.0,0,1.0,0,0,0,0.0,1.0,0.0,1
16741,2006,retired,57.0,no,iap,19.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,more thn once wk,iap,2.0,0,1.0,0,1,0,0.0,1.0,0.0,1
16742,2006,working fulltime,30.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$8000 to 9999,south atlantic,once a year,iap,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,1.0,1
16743,2006,working fulltime,43.0,no,iap,13.0,south atlantic,0.0,0.0,0.0,$15000 - 19999,south atlantic,once a year,iap,3.0,0,1.0,0,0,0,0.0,0.0,0.0,1
16744,2006,working fulltime,44.0,no,iap,20.0,south atlantic,1.0,2.0,0.0,$25000 or more,south atlantic,more thn once wk,iap,2.0,1,1.0,0,0,0,0.0,1.0,1.0,2
16745,2006,retired,60.0,no,iap,13.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,once a month,yes,4.0,0,1.0,0,1,0,1.0,0.0,0.0,1
16746,2006,retired,28.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,more thn once wk,iap,1.0,0,1.0,0,1,0,0.0,1.0,0.0,1
16747,2006,other,43.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,more thn once wk,iap,2.0,1,1.0,0,1,0,0.0,1.0,1.0,2
16748,2006,keeping house,34.0,no,iap,14.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,more thn once wk,yes,1.0,0,1.0,0,1,0,0.0,1.0,0.0,1
16749,2006,school,43.87754099367439,no,iap,11.0,south atlantic,1.0,1.0,0.0,$25000 or more,south atlantic,2-3x a month,yes,1.0,0,1.0,0,0,0,1.0,0.0,0.0,1
16750,2006,working fulltime,51.0,yes,iap,12.0,south atlantic,0.0,1.0,0.0,$25000 or more,south atlantic,every week,yes,3.0,1,1.0,0,1,0,0.0,0.0,1.0,2
16751,2006,retired,42.0,no,iap,9.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,2-3x a month,iap,4.0,1,0.0,0,0,0,1.0,0.0,0.0,2
16752,2006,working fulltime,66.0,no,iap,20.0,south atlantic,0.0,2.0,0.0,$25000 or more,south atlantic,nrly every week,yes,2.9040189927081568,1,0.0,0,1,0,0.0,1.0,0.0,2
16753,2006,working fulltime,43.0,no,iap,12.0,south atlantic,1.0,0.0,0.0,$25000 or more,south atlantic,nrly every week,yes,2.0,0,0.0,0,1,0,0.0,1.0,1.0,1
16754,2006,working fulltime,29.0,no,iap,14.0,south atlantic,1.0,0.0,0.0,$25000 or more,south atlantic,nrly every week,iap,2.9040189927081568,1,0.0,1,1,1,0.0,1.0,0.0,2
16755,2006,keeping house,31.0,no,iap,0.0,south atlantic,0.0,0.0,0.0,$8000 to 9999,south atlantic,never,yes,12.0,1,0.0,1,1,1,0.0,0.0,0.0,2
16756,2006,keeping house,22.0,no,iap,12.0,south atlantic,0.0,0.0,1.0,$15000 - 19999,south atlantic,more thn once wk,yes,2.9040189927081568,1,1.0,1,1,1,0.0,1.0,0.0,2
16757,2006,working fulltime,30.0,yes,iap,11.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,sevrl times a yr,iap,2.9040189927081568,1,1.0,1,0,0,1.0,0.0,0.0,2
16758,2006,working fulltime,36.0,no,iap,14.0,south atlantic,1.0,1.0,0.0,$25000 or more,south atlantic,nrly every week,iap,2.9040189927081568,1,1.0,1,0,0,0.0,1.0,1.0,2
16759,2006,working fulltime,30.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$20000 - 24999,south atlantic,2-3x a month,iap,12.0,0,1.0,1,1,1,1.0,0.0,1.0,1
16760,2006,working fulltime,32.0,no,iap,16.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,once a month,yes,2.9040189927081568,1,1.0,0,0,0,1.0,0.0,0.0,2
16761,2006,working fulltime,48.0,no,iap,13.0,south atlantic,0.0,1.0,0.0,lt $1000,south atlantic,sevrl times a yr,iap,6.0,0,1.0,1,0,0,1.0,0.0,0.0,1
16762,2006,working fulltime,43.87754099367439,no,iap,15.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,2-3x a month,iap,2.0,0,0.0,1,1,1,1.0,0.0,1.0,1
16763,2006,working fulltime,66.0,yes,iap,14.0,south atlantic,1.0,0.0,1.0,$25000 or more,south atlantic,every week,yes,2.0,1,0.0,0,1,0,0.0,0.0,1.0,2
16764,2006,keeping house,46.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,sevrl times a yr,yes,1.0,0,1.0,0,1,0,1.0,0.0,0.0,1
16765,2006,working fulltime,51.0,no,iap,13.0,foreign,0.0,0.0,1.0,$25000 or more,south atlantic,once a month,iap,3.0,0,1.0,0,1,0,1.0,0.0,1.0,0
16766,2006,working fulltime,30.0,no,iap,13.0,e. sou. central,2.0,2.0,0.0,$20000 - 24999,south atlantic,once a month,iap,2.9040189927081568,0,1.0,0,0,0,1.0,0.0,1.0,1
16767,2006,other,22.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,never,yes,2.9040189927081568,1,1.0,0,0,0,0.0,0.0,1.0,2
16768,2006,retired,42.0,yes,iap,10.0,new england,0.0,0.0,0.0,$25000 or more,south atlantic,every week,iap,2.0,0,1.0,0,1,0,0.0,0.0,0.0,1
16769,2006,working fulltime,44.0,no,iap,15.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,sevrl times a yr,yes,2.0,1,1.0,0,0,0,1.0,0.0,1.0,2
16770,2006,working fulltime,51.0,no,yes,15.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,more thn once wk,iap,3.0,0,1.0,0,0,0,0.0,1.0,1.0,1
16771,2006,working fulltime,69.0,no,iap,14.0,south atlantic,0.0,1.0,2.0,$25000 or more,south atlantic,more thn once wk,yes,2.0,1,1.0,0,0,0,0.0,1.0,1.0,2
16772,2006,working parttime,43.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,once a year,yes,2.0,0,0.0,0,1,0,0.0,0.0,1.0,1
16773,2006,retired,34.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,more thn once wk,yes,2.9040189927081568,1,1.0,0,1,0,0.0,1.0,0.0,2
16774,2006,retired,40.0,no,iap,6.0,south atlantic,0.0,0.0,0.0,$20000 - 24999,south atlantic,never,yes,2.9040189927081568,1,1.0,0,0,0,0.0,0.0,0.0,2
16775,2006,keeping house,43.87754099367439,no,iap,3.0,e. sou. central,0.0,0.0,0.0,$10000 - 14999,w. sou. central,sevrl times a yr,yes,6.0,0,1.0,0,1,0,1.0,0.0,0.0,1
16776,2006,keeping house,43.87754099367439,no,iap,5.0,e. sou. central,0.0,2.0,2.0,$10000 - 14999,w. sou. central,every week,iap,10.0,0,1.0,1,1,1,0.0,0.0,0.0,1
16777,2006,keeping house,23.0,yes,iap,8.0,w. sou. central,0.0,0.0,0.0,$8000 to 9999,w. sou. central,more thn once wk,iap,3.0,0,0.0,1,1,1,0.0,1.0,0.0,1
16778,2006,keeping house,29.0,no,iap,13.0,w. sou. central,2.0,1.0,0.0,$3000 to 3999,w. sou. central,never,iap,2.9040189927081568,0,1.0,1,1,1,0.0,0.0,1.0,0
16779,2006,keeping house,29.0,no,iap,11.0,w. sou. central,0.0,0.0,0.0,$5000 to 5999,w. sou. central,every week,iap,2.9040189927081568,0,1.0,1,1,1,0.0,0.0,0.0,1
16780,2006,working parttime,34.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,1
16781,2006,keeping house,27.0,no,iap,10.0,w. sou. central,0.0,0.0,0.0,$10000 - 14999,w. sou. central,once a year,iap,12.0,0,1.0,1,0,0,0.0,0.0,0.0,1
16782,2006,working fulltime,66.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,yes,2.9040189927081568,1,0.0,1,1,1,0.0,0.0,0.0,2
16783,2006,working fulltime,51.0,no,iap,14.0,w. sou. central,1.0,1.0,0.0,$15000 - 19999,w. sou. central,2-3x a month,iap,2.9040189927081568,0,1.0,1,1,1,1.0,0.0,0.0,0
16784,2006,retired,34.0,no,iap,3.0,w. sou. central,0.0,0.0,0.0,$10000 - 14999,w. sou. central,2-3x a month,iap,1.0,0,1.0,0,0,0,1.0,0.0,0.0,0
16785,2006,other,47.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,iap,2.0,0,1.0,0,0,0,0.0,0.0,1.0,0
16786,2006,working fulltime,53.0,no,iap,12.0,w. sou. central,0.0,0.0,1.0,$25000 or more,w. sou. central,2-3x a month,yes,2.9040189927081568,1,1.0,0,0,0,1.0,0.0,0.0,2
16787,2006,working fulltime,45.0,yes,iap,12.0,w. sou. central,0.0,0.0,0.0,$20000 - 24999,w. sou. central,never,iap,4.0,0,1.0,0,0,0,0.0,0.0,1.0,1
16788,2006,keeping house,43.87754099367439,no,iap,8.0,w. sou. central,0.0,0.0,0.0,$20000 - 24999,w. sou. central,more thn once wk,iap,3.0,1,0.0,1,1,1,0.0,1.0,0.0,2
16789,2006,keeping house,43.87754099367439,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,yes,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,0.0,2
16790,2006,working fulltime,35.0,no,iap,12.0,w. sou. central,2.0,1.0,0.0,$25000 or more,w. sou. central,every week,iap,2.9040189927081568,0,1.0,1,0,0,0.0,0.0,0.0,1
16791,2006,school,39.0,no,iap,13.0,w. sou. central,0.0,0.0,1.0,$20000 - 24999,w. sou. central,every week,yes,2.9040189927081568,0,0.0,1,1,1,0.0,0.0,1.0,1
16792,2006,retired,43.0,yes,iap,5.0,w. sou. central,0.0,0.0,0.0,$8000 to 9999,w. sou. central,never,iap,6.0,1,1.0,0,0,0,0.0,0.0,0.0,2
16793,2006,working fulltime,40.0,no,iap,13.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,more thn once wk,yes,2.9040189927081568,1,0.0,1,0,0,0.0,1.0,0.0,2
16794,2006,keeping house,24.0,no,iap,12.0,w. sou. central,0.0,0.0,2.0,$5000 to 5999,w. sou. central,more thn once wk,iap,4.0,1,1.0,1,1,1,0.0,1.0,0.0,2
16795,2006,working fulltime,24.0,no,iap,13.0,w. sou. central,0.0,0.0,0.0,$1000 to 2999,w. sou. central,lt once a year,yes,2.9040189927081568,0,1.0,1,0,0,0.0,0.0,1.0,1
16796,2006,working fulltime,29.0,no,iap,14.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,2-3x a month,iap,2.9040189927081568,0,0.0,1,1,1,1.0,0.0,0.0,1
16797,2006,working fulltime,61.0,no,iap,17.0,e. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,nrly every week,iap,2.9040189927081568,0,1.0,0,0,0,0.0,1.0,1.0,1
16798,2006,keeping house,31.0,no,yes,12.0,w. sou. central,0.0,0.0,0.0,$20000 - 24999,w. sou. central,nrly every week,iap,2.0,0,0.0,0,1,0,0.0,1.0,0.0,1
16799,2006,working fulltime,66.0,yes,iap,18.0,w. sou. central,0.0,0.0,1.0,$25000 or more,w. sou. central,every week,iap,1.0,0,0.0,1,1,1,0.0,0.0,0.0,1
16800,2006,keeping house,51.0,no,iap,12.0,w. sou. central,3.0,3.0,0.0,$5000 to 5999,w. sou. central,every week,iap,7.0,0,0.0,1,1,1,0.0,0.0,0.0,0
16801,2006,working fulltime,24.0,no,iap,16.0,w. sou. central,0.0,0.0,0.0,$10000 - 14999,w. sou. central,every week,iap,7.0,0,0.0,1,1,1,0.0,0.0,1.0,1
16802,2006,keeping house,43.87754099367439,no,iap,12.0,w. sou. central,2.0,0.0,0.0,$25000 or more,w. sou. central,once a month,iap,2.9040189927081568,0,0.0,1,1,1,1.0,0.0,0.0,1
16803,2006,working parttime,36.0,no,iap,14.0,w. sou. central,1.0,0.0,0.0,$5000 to 5999,w. sou. central,nrly every week,iap,1.0,0,0.0,1,1,1,0.0,1.0,1.0,1
16804,2006,retired,68.0,no,iap,14.0,w. sou. central,1.0,0.0,0.0,lt $1000,w. sou. central,every week,iap,2.9040189927081568,1,1.0,1,1,1,0.0,0.0,0.0,2
16805,2006,working fulltime,54.0,no,iap,12.0,w. sou. central,0.0,2.0,1.0,$25000 or more,w. sou. central,every week,iap,3.0,1,1.0,1,0,0,0.0,0.0,1.0,2
16806,2006,keeping house,43.87754099367439,no,iap,12.0,w. sou. central,2.0,0.0,0.0,$1000 to 2999,w. sou. central,every week,iap,2.0,0,1.0,1,1,1,0.0,0.0,1.0,1
16807,2006,working fulltime,30.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,w. sou. central,more thn once wk,iap,2.9040189927081568,1,0.0,1,0,0,0.0,1.0,1.0,2
16808,2006,working fulltime,31.0,no,iap,13.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,never,iap,2.9040189927081568,0,0.0,0,1,0,0.0,0.0,1.0,1
16809,2006,temp not working,36.0,no,iap,12.0,w. sou. central,0.0,1.0,0.0,$25000 or more,w. sou. central,every week,iap,2.9040189927081568,0,0.0,1,0,0,0.0,0.0,1.0,1
16810,2006,working fulltime,44.0,no,iap,17.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,yes,2.9040189927081568,1,1.0,0,0,0,0.0,0.0,1.0,2
16811,2006,working fulltime,31.0,no,iap,14.0,w. sou. central,0.0,1.0,0.0,$15000 - 19999,w. sou. central,2-3x a month,iap,6.0,0,0.0,1,1,1,1.0,0.0,1.0,1
16812,2006,retired,32.0,no,iap,13.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,iap,4.0,1,1.0,0,0,0,0.0,0.0,0.0,2
16813,2006,working fulltime,54.0,no,iap,15.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,more thn once wk,iap,5.0,1,0.0,1,1,1,0.0,1.0,0.0,2
16814,2006,working fulltime,33.0,yes,yes,10.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,yes,2.9040189927081568,1,0.0,1,0,0,0.0,0.0,0.0,2
16815,2006,working fulltime,40.0,yes,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,w. sou. central,never,iap,3.0,0,1.0,0,0,0,0.0,0.0,0.0,1
16816,2006,keeping house,35.0,no,iap,13.0,w. sou. central,2.0,0.0,0.0,lt $1000,w. sou. central,every week,iap,12.0,0,0.0,1,1,1,0.0,0.0,1.0,1
16817,2006,keeping house,34.0,no,iap,13.0,w. sou. central,0.0,0.0,0.0,$10000 - 14999,w. sou. central,2-3x a month,iap,2.0,0,0.0,0,1,0,1.0,0.0,1.0,1
16818,2006,working parttime,20.0,no,iap,12.0,w. sou. central,0.0,1.0,0.0,$3000 to 3999,w. sou. central,every week,iap,15.0,0,1.0,1,1,1,0.0,0.0,0.0,1
16819,2006,working fulltime,47.0,yes,iap,13.0,e. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,iap,2.0,1,0.0,0,1,0,1.0,0.0,0.0,2
16820,2006,working fulltime,23.0,no,iap,9.0,foreign,0.0,0.0,0.0,$5000 to 5999,south atlantic,2-3x a month,iap,2.0,0,1.0,0,0,0,1.0,0.0,0.0,1
16821,2006,working fulltime,51.0,yes,iap,15.0,south atlantic,0.0,0.0,0.0,$20000 - 24999,south atlantic,never,iap,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,0.0,2
16822,2006,keeping house,43.87754099367439,no,iap,9.0,mountain,1.0,1.0,0.0,$15000 - 19999,south atlantic,every week,iap,12.0,0,1.0,0,1,0,0.0,0.0,1.0,1
16823,2006,working fulltime,30.0,no,iap,13.0,south atlantic,0.0,2.0,1.0,$25000 or more,south atlantic,2-3x a month,iap,3.0,0,0.0,1,1,1,1.0,0.0,1.0,1
16824,2006,working fulltime,23.0,yes,iap,11.0,south atlantic,0.0,0.0,1.0,$25000 or more,south atlantic,sevrl times a yr,iap,3.0,0,0.0,0,1,0,1.0,0.0,1.0,1
16825,2006,working fulltime,26.0,no,iap,9.0,foreign,0.0,0.0,0.0,$15000 - 19999,south atlantic,sevrl times a yr,iap,1.0,0,1.0,0,1,0,1.0,0.0,0.0,0
16826,2006,keeping house,43.87754099367439,yes,iap,12.0,south atlantic,0.0,0.0,0.0,$15000 - 19999,south atlantic,sevrl times a yr,iap,10.0,0,1.0,0,1,0,1.0,0.0,0.0,1
16827,2006,working parttime,32.0,no,iap,9.0,foreign,1.0,1.0,1.0,$20000 - 24999,south atlantic,2-3x a month,iap,1.0,0,1.0,0,1,0,1.0,0.0,0.0,1
16828,2006,keeping house,30.0,no,iap,8.0,south atlantic,2.0,1.0,0.0,$25000 or more,south atlantic,more thn once wk,iap,2.9040189927081568,0,1.0,0,1,0,0.0,1.0,0.0,1
16829,2006,keeping house,43.0,no,iap,13.0,south atlantic,2.0,2.0,0.0,$15000 - 19999,south atlantic,every week,yes,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,1.0,2
16830,2006,working fulltime,22.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,once a year,yes,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,1.0,0
16831,2006,working fulltime,48.0,no,iap,13.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,once a year,yes,2.0,1,1.0,0,1,0,0.0,0.0,1.0,2
16832,2006,other,43.87754099367439,no,iap,9.0,south atlantic,0.0,0.0,0.0,$6000 to 6999,south atlantic,never,iap,3.0,0,1.0,0,0,0,0.0,0.0,1.0,0
16833,2006,keeping house,33.0,no,iap,10.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,sevrl times a yr,yes,2.9040189927081568,0,0.0,0,1,0,1.0,0.0,1.0,1
16834,2006,working fulltime,40.0,no,iap,13.0,south atlantic,0.0,0.0,0.0,$8000 to 9999,south atlantic,lt once a year,iap,5.0,1,1.0,0,0,0,0.0,0.0,1.0,2
16835,2006,working parttime,51.0,yes,iap,15.0,south atlantic,0.0,0.0,2.0,$25000 or more,south atlantic,2-3x a month,iap,2.0,1,1.0,0,1,0,1.0,0.0,0.0,2
16836,2006,keeping house,43.87754099367439,yes,iap,12.0,south atlantic,0.0,0.0,0.0,$1000 to 2999,south atlantic,never,yes,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,1.0,1
16837,2006,keeping house,33.0,no,iap,8.0,south atlantic,0.0,0.0,0.0,$6000 to 6999,south atlantic,nrly every week,iap,8.0,0,0.0,0,1,0,0.0,1.0,0.0,1
16838,2006,working fulltime,34.0,no,iap,12.0,south atlantic,1.0,1.0,0.0,$25000 or more,south atlantic,once a year,yes,1.0,0,1.0,0,0,0,0.0,0.0,1.0,1
16839,2006,retired,47.0,no,iap,13.0,south atlantic,0.0,0.0,0.0,$10000 - 14999,south atlantic,every week,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,1
16840,2006,"unempl, laid off",29.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,once a month,iap,5.0,0,0.0,1,1,1,1.0,0.0,0.0,1
16841,2006,working fulltime,54.0,no,iap,18.0,south atlantic,0.0,1.0,0.0,$20000 - 24999,south atlantic,every week,iap,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,1.0,2
16842,2006,working parttime,22.0,no,iap,14.0,south atlantic,1.0,0.0,0.0,$8000 to 9999,south atlantic,once a year,iap,3.0,0,0.0,1,1,1,0.0,0.0,1.0,1
16843,2006,working fulltime,52.0,no,iap,18.0,south atlantic,0.0,0.0,1.0,$25000 or more,south atlantic,2-3x a month,iap,4.0,0,0.0,1,1,1,1.0,0.0,1.0,1
16844,2006,other,35.0,no,yes,10.0,south atlantic,0.0,0.0,0.0,$10000 - 14999,south atlantic,once a year,iap,14.0,0,1.0,0,0,0,0.0,0.0,0.0,0
16845,2006,working fulltime,31.0,no,iap,6.0,foreign,0.0,0.0,0.0,$25000 or more,south atlantic,2-3x a month,iap,2.9040189927081568,0,0.0,0,0,0,1.0,0.0,1.0,0
16846,2006,"unempl, laid off",33.0,no,iap,13.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,every week,iap,10.0,0,1.0,1,1,1,0.0,0.0,0.0,1
16847,2006,keeping house,42.0,yes,iap,12.0,south atlantic,0.0,2.0,0.0,$3000 to 3999,south atlantic,lt once a year,yes,4.0,0,0.0,0,1,0,0.0,0.0,0.0,1
16848,2006,working fulltime,45.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,more thn once wk,iap,2.9040189927081568,1,0.0,1,1,1,0.0,1.0,0.0,2
16849,2006,retired,25.0,yes,iap,12.0,south atlantic,0.0,0.0,0.0,$10000 - 14999,south atlantic,once a month,iap,7.0,0,0.0,1,1,1,1.0,0.0,0.0,1
16850,2006,retired,28.0,no,iap,5.0,south atlantic,0.0,0.0,0.0,$25000 or more,south atlantic,never,iap,6.0,0,1.0,0,1,0,0.0,0.0,0.0,1
16851,2006,retired,23.0,no,iap,9.0,south atlantic,0.0,0.0,0.0,$8000 to 9999,south atlantic,every week,iap,6.0,0,1.0,1,0,0,0.0,0.0,1.0,0
16852,2006,retired,34.0,yes,iap,6.0,foreign,0.0,0.0,0.0,$25000 or more,south atlantic,2-3x a month,yes,5.0,0,1.0,1,0,0,1.0,0.0,0.0,1
16853,2006,retired,33.0,no,iap,11.0,w. sou. central,0.0,0.0,1.0,$20000 - 24999,w. sou. central,2-3x a month,iap,6.0,0,1.0,1,1,1,1.0,0.0,0.0,1
16854,2006,working fulltime,39.0,no,iap,15.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a month,yes,3.0,1,1.0,1,0,0,1.0,0.0,1.0,2
16855,2006,working fulltime,31.0,no,iap,14.0,pacific,0.0,0.0,0.0,$20000 - 24999,w. sou. central,sevrl times a yr,iap,5.0,1,0.0,0,0,0,1.0,0.0,1.0,2
16856,2006,working fulltime,54.0,no,iap,12.0,pacific,2.0,0.0,0.0,$6000 to 6999,w. sou. central,never,iap,2.0,0,0.0,0,1,0,0.0,0.0,0.0,1
16857,2006,working fulltime,39.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a year,yes,2.0,0,0.0,0,0,0,0.0,0.0,1.0,1
16858,2006,school,28.0,no,iap,15.0,w. sou. central,0.0,0.0,0.0,$10000 - 14999,w. sou. central,once a year,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,1
16859,2006,keeping house,47.0,no,iap,14.0,w. sou. central,0.0,0.0,0.0,$15000 - 19999,w. sou. central,once a year,iap,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,1.0,2
16860,2006,retired,29.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$8000 to 9999,w. sou. central,once a month,iap,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,0.0,1
16861,2006,working fulltime,51.0,no,iap,14.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,once a year,iap,4.0,0,1.0,0,1,0,0.0,0.0,0.0,1
16862,2006,working fulltime,30.0,no,yes,12.0,pacific,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,iap,2.0,1,1.0,0,0,0,0.0,0.0,0.0,2
16863,2006,keeping house,51.0,no,iap,12.0,w. sou. central,1.0,1.0,0.0,$25000 or more,w. sou. central,sevrl times a yr,yes,3.0,0,1.0,0,1,0,1.0,0.0,0.0,1
16864,2006,working fulltime,43.0,no,iap,12.0,w. sou. central,2.0,3.0,1.0,$25000 or more,w. sou. central,sevrl times a yr,iap,3.0,0,0.0,0,0,0,1.0,0.0,1.0,1
16865,2006,working parttime,29.0,no,iap,9.0,w. sou. central,0.0,0.0,0.0,$10000 - 14999,w. sou. central,never,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,0
16866,2006,working fulltime,57.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$10000 - 14999,w. sou. central,2-3x a month,yes,2.9040189927081568,0,1.0,0,0,0,1.0,0.0,0.0,1
16867,2006,working fulltime,35.0,no,iap,11.0,foreign,1.0,0.0,0.0,$10000 - 14999,w. sou. central,nrly every week,iap,8.0,1,1.0,0,0,0,0.0,1.0,0.0,2
16868,2006,working fulltime,66.0,no,iap,18.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,2-3x a month,iap,2.0,0,1.0,0,1,0,1.0,0.0,0.0,1
16869,2006,working fulltime,44.0,no,iap,14.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,more thn once wk,iap,3.0,0,1.0,0,1,0,0.0,1.0,1.0,1
16870,2006,retired,47.0,no,iap,12.0,w. sou. central,0.0,0.0,0.0,$15000 - 19999,w. sou. central,never,yes,4.0,0,1.0,0,1,0,0.0,0.0,0.0,1
16871,2006,working fulltime,64.0,no,iap,17.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,more thn once wk,iap,2.0,0,1.0,0,1,0,0.0,1.0,0.0,1
16872,2006,working fulltime,42.0,no,iap,14.0,w. nor. central,0.0,0.0,0.0,$10000 - 14999,w. sou. central,more thn once wk,iap,2.9040189927081568,0,1.0,0,1,0,0.0,1.0,1.0,1
16873,2006,working fulltime,28.0,no,iap,12.0,w. sou. central,0.0,2.0,1.0,$25000 or more,w. sou. central,more thn once wk,iap,2.0,0,1.0,0,1,0,0.0,1.0,0.0,1
16874,2006,temp not working,64.0,no,iap,19.0,w. sou. central,0.0,0.0,0.0,$25000 or more,w. sou. central,every week,yes,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,1.0,2
16875,2006,working fulltime,45.0,no,iap,16.0,w. sou. central,1.0,0.0,0.0,$25000 or more,w. sou. central,more thn once wk,iap,2.0,0,1.0,0,1,0,0.0,1.0,0.0,1
16876,2006,working fulltime,60.0,no,iap,16.0,w. sou. central,1.0,0.0,0.0,$25000 or more,w. sou. central,never,yes,2.0,1,0.0,0,0,0,0.0,0.0,1.0,2
16877,2006,working fulltime,28.0,no,iap,12.0,w. sou. central,1.0,1.0,1.0,$15000 - 19999,w. sou. central,once a year,iap,3.0,0,1.0,0,0,0,0.0,0.0,1.0,1
16878,2006,keeping house,36.0,no,iap,10.0,w. nor. central,0.0,0.0,0.0,$15000 - 19999,w. sou. central,every week,iap,3.0,0,1.0,0,1,0,0.0,0.0,0.0,1
